test_number,image_size,split_layer,accuracy,top_1_accuracy,top_5_accuracy,precision,recall,BLEU,total_time,head_time,network_time,tail_time,nw_payload
6.0,250.0,196.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.436462454212003,2.506528372240209,1.038947285000213,1.34429243700999,0.1232886502300061,170946.16
6.0,250.0,228.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.436462454212003,1.947454294640265,1.248483414110233,0.5868725451299542,0.1120983354000782,84005.98
6.0,250.0,248.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.436462454212003,1.9474706198801144,1.4529745477003964,0.3901675964296555,0.1043284757500623,62019.94
6.0,250.0,279.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.436462454212003,2.025108907829781,1.6578155141300523,0.2741263402695403,0.0931670534301883,47006.84
1.0,100.0,3.0,0.108845238095238,0.22,0.26,0.1834999999999999,0.108845238095238,0.0616906901512325,1.2574812177399508,1.2574750134801431,6.204259807418566e-06,0.0,0.0
1.0,150.0,3.0,0.5771190476190476,0.65,0.84,0.3902110389610389,0.5771190476190476,0.4252198405574909,1.452164759200132,1.4521586026400837,6.156560048111715e-06,0.0,0.0
1.0,200.0,3.0,0.5869880952380953,0.68,0.87,0.4573087263613578,0.5869880952380953,0.2576893021699764,1.920791447420052,1.9207847546098853,6.692810165986884e-06,0.0,0.0
1.0,250.0,3.0,0.5905595238095238,0.79,0.9,0.6108754578754578,0.5905595238095238,0.436462454212003,2.4700353467698006,2.470028817489874,6.529279926326126e-06,0.0,0.0
1.0,300.0,3.0,0.4881190476190476,0.77,0.83,0.6521666666666667,0.4881190476190476,0.5425261827432217,3.4014960002501176,3.4014885585398225,7.441710295097437e-06,0.0,0.0
1.0,350.0,3.0,0.3945952380952381,0.72,0.73,0.6476904761904763,0.3945952380952381,0.4945590826002786,4.352503982649869,4.352496948699736,7.033950132608879e-06,0.0,0.0
1.0,400.0,3.0,0.38541666666666663,0.73,0.74,0.6643333333333333,0.38541666666666663,0.48042626835840807,5.373159913549971,5.373151938880146,7.974669824761804e-06,0.0,0.0
